id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at
hn:48484584,hackernews,AI agent runs amok in Fedora and elsewhere,https://lwn.net/SubscriberLink/1077035/c7e7c14fbd60fae9/,tanelpoder,2026-06-11T00:10:08+00:00,128,27,2026-06-11T02:49:17+00:00
hn:48478969,hackernews,Cybersecurity researchers aren't happy about the guardrails on Anthropic's Fable,https://techcrunch.com/2026/06/10/cybersecurity-researchers-arent-happy-about-the-guardrails-on-anthropics-fable/,speckx,2026-06-10T16:42:00+00:00,244,236,2026-06-11T02:49:17+00:00
hn:48480978,hackernews,πFS,https://github.com/philipl/pifs,helterskelter,2026-06-10T18:54:54+00:00,540,138,2026-06-11T02:49:17+00:00
hn:48483387,hackernews,A Written Language for the Cherokee So Efficient It Was Thought to Be Magic,https://www.smithsonianmag.com/innovation/man-created-written-language-cherokee-did-efficiently-elegantly-peers-thought-magic-180988850/,grahambargeron,2026-06-10T22:07:52+00:00,111,65,2026-06-11T02:49:17+00:00
hn:48464258,hackernews,Anthropic requires 30 day data retention for Fable and Mythos,https://support.claude.com/en/articles/15425996-data-retention-practices-for-mythos-class-models,lebovic,2026-06-09T17:23:40+00:00,214,93,2026-06-11T02:49:17+00:00
hn:48479705,hackernews,How JPL keeps the 13-year-old Curiosity rover doing science,https://spectrum.ieee.org/curiosity-rover-jpl-mars-science,pseudolus,2026-06-10T17:30:48+00:00,179,41,2026-06-11T02:49:18+00:00
hn:48476466,hackernews,PgDog is funded and coming to a database near you,https://pgdog.dev/blog/our-funding-announcement,levkk,2026-06-10T14:02:59+00:00,394,200,2026-06-11T02:49:18+00:00
hn:48456808,hackernews,L'Affaire Siloxane,https://mceglowski.substack.com/p/laffaire-siloxane,idlewords,2026-06-09T05:21:39+00:00,163,25,2026-06-11T02:49:18+00:00
hn:48479852,hackernews,GeoLibre 1.0,https://geolibre.app/,jonbaer,2026-06-10T17:39:47+00:00,164,11,2026-06-11T02:49:18+00:00
hn:48482293,hackernews,What is it like to be a bat? (1974) [pdf],https://www.sas.upenn.edu/~cavitch/pdf-library/Nagel_Bat.pdf,shadow28,2026-06-10T20:35:07+00:00,66,60,2026-06-11T02:49:18+00:00
hn:48478469,hackernews,Show HN: Extend UI – open-source UI kit for modern document apps,https://www.extend.ai/ui,kbyatnal,2026-06-10T16:09:26+00:00,158,40,2026-06-11T02:49:19+00:00
hn:48484282,hackernews,Deficient executive control in transformer attention,https://academic.oup.com/pnasnexus/article/5/6/pgag149/8698838,derbOac,2026-06-10T23:35:01+00:00,20,5,2026-06-11T02:49:19+00:00
hn:48481857,hackernews,Raspberry Pi 5 – 16GB RAM,https://www.adafruit.com/product/6125?src=raspberrypi,akman,2026-06-10T20:05:21+00:00,179,201,2026-06-11T02:49:19+00:00
hn:48464484,hackernews,Who's the smartest corvid?,https://thetyee.ca/Culture/2026/06/05/Whos-the-Smartest-Corvid/,NaOH,2026-06-09T17:37:11+00:00,76,62,2026-06-11T02:49:19+00:00
hn:48481126,hackernews,"Farmer donates land for a park, city sells it for $10M as data center land",https://www.tomshardware.com/tech-industry/farmer-donates-land-for-a-park-city-sells-it-for-data-center-development-usd10-gift-became-usd10m-for-city-government-with-usd30m-tax-expected-over-next-decade,maxloh,2026-06-10T19:06:50+00:00,440,230,2026-06-11T02:49:19+00:00
hn:48475483,hackernews,Building an HTML-first site doubled our users overnight,https://mohkohn.co.uk/writing/html-first/,edent,2026-06-10T12:45:47+00:00,1008,463,2026-06-11T02:49:19+00:00
hn:48478148,hackernews,Show HN: HelixDB – A graph database built on object storage,https://github.com/HelixDB/helix-db/tree/main,GeorgeCurtis,2026-06-10T15:47:31+00:00,95,31,2026-06-11T02:49:20+00:00
hn:48479452,hackernews,"Claude Desktop spawns 1.8 GB Hyper-V VM on every launch, even for chat-only use",https://github.com/anthropics/claude-code/issues/29045,tonyrice,2026-06-10T17:11:56+00:00,351,245,2026-06-11T02:49:20+00:00
hn:48477400,hackernews,Apache Burr: Build reliable AI agents and applications,https://burr.apache.org/,anhldbk,2026-06-10T15:01:06+00:00,177,92,2026-06-11T02:49:20+00:00
hn:48475100,hackernews,"All 9,300 Japanese train station, animated by the year it opened (1872–2026)",https://jivx.com/eki,momentmaker,2026-06-10T12:11:28+00:00,203,69,2026-06-11T02:49:21+00:00
hn:48477851,hackernews,Authentication issues related to API requests,https://www.githubstatus.com/incidents/fcj3088jg1wx,Multicomp,2026-06-10T15:29:52+00:00,153,31,2026-06-11T02:49:21+00:00
hn:48470578,hackernews,Smudging the game disc to make speedrunning 'SpongeBob' faster,https://www.inverse.com/input/gaming/the-dirty-secret-that-makes-speedrunning-on-spongebob-a-lot-faster,pncnmnp,2026-06-10T02:25:05+00:00,78,45,2026-06-11T02:49:21+00:00
