id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at
hn:48533848,hackernews,Your ePub Is Fine. Kobo Disagrees. Blame Adobe,https://andreklein.net/your-epub-is-fine-kobo-disagrees-blame-adobe/,sohkamyung,2026-06-14T22:54:55+00:00,207,81,2026-06-15T02:38:22+00:00
hn:48529990,hackernews,Show HN: Kage – Shadow any website to a single binary for offline viewing,https://github.com/tamnd/kage,tamnd,2026-06-14T17:25:38+00:00,413,91,2026-06-15T02:38:23+00:00
hn:48528371,hackernews,"Rio de Janeiro's ""homegrown"" LLM appears to be a merge of an existing model",https://github.com/nex-agi/Nex-N2/issues/4,unrvl22,2026-06-14T15:37:31+00:00,290,152,2026-06-15T02:38:24+00:00
hn:48532178,hackernews,AI is code – and can't be prompted into being smarter,https://www.theregister.com/ai-and-ml/2026/06/14/ai-is-code-and-cant-be-prompted-into-being-smarter/5254141,wglb,2026-06-14T20:17:54+00:00,87,50,2026-06-15T02:38:24+00:00
hn:48531449,hackernews,Chaosnet (1981),https://tumbleweed.nu/r/lm-3/uv/amber.html,RGBCube,2026-06-14T19:14:21+00:00,67,7,2026-06-15T02:38:24+00:00
hn:48521236,hackernews,Show HN: Trace – Offline Mac meeting transcripts you can flag mid-call,https://traceapp.info,AG342,2026-06-13T20:41:58+00:00,105,44,2026-06-15T02:38:25+00:00
hn:48526633,hackernews,Formal methods and the future of programming,https://blog.janestreet.com/formal-methods-at-jane-street-index/?from_theconsensus=1,eatonphil,2026-06-14T12:35:27+00:00,202,74,2026-06-15T02:38:25+00:00
hn:48535215,hackernews,The hallucinogenic mushroom that contains no known psychedelic,https://psychedelics.co.uk/news/a-mushroom-genus-that-gets-people-high-but-not-the,thunderbong,2026-06-15T01:07:37+00:00,29,11,2026-06-15T02:38:26+00:00
hn:48527145,hackernews,Caddy compatibility for zeroserve: 3x throughput and 70% lower latency,https://su3.io/posts/zeroserve-caddy-compat,losfair,2026-06-14T13:43:08+00:00,158,49,2026-06-15T02:38:26+00:00
hn:48527820,hackernews,Perlisisms (1982),https://www.cs.yale.edu/homes/perlis-alan/quotes.html,tosh,2026-06-14T14:56:56+00:00,95,48,2026-06-15T02:38:26+00:00
hn:48530382,hackernews,Show HN: Discover Wikipedia articles popular on Hacker News,https://www.orangecrumbs.com/,octopus143,2026-06-14T17:54:17+00:00,58,18,2026-06-15T02:38:26+00:00
hn:48527360,hackernews,FarOutCompany,https://faroutcompany.com/,bookofjoe,2026-06-14T14:09:29+00:00,105,16,2026-06-15T02:38:26+00:00
hn:48526661,hackernews,The Birth and Death of JavaScript (2014),https://www.destroyallsoftware.com/talks/the-birth-and-death-of-javascript,subset,2026-06-14T12:38:31+00:00,215,123,2026-06-15T02:38:27+00:00
hn:48526360,hackernews,How to earn a billion dollars,https://paulgraham.com/earn.html,kingstoned,2026-06-14T11:50:48+00:00,469,1425,2026-06-15T02:38:27+00:00
hn:48533101,hackernews,Windows 11 users are tired of MS account requirements creeping into everything,https://www.windowscentral.com/microsoft/windows-11/windows-11-users-are-tired-of-microsoft-account-requirements-and-workarounds,josephcsible,2026-06-14T21:42:12+00:00,92,31,2026-06-15T02:38:27+00:00
hn:48527700,hackernews,Not everyone is using AI for everything,https://gabrielweinberg.com/p/people-are-consuming-ai-like-they,yegg,2026-06-14T14:44:29+00:00,431,467,2026-06-15T02:38:27+00:00
hn:48528729,hackernews,Linux 7.1,https://lore.kernel.org/lkml/CAHk-=wi4BF4bMhZNZ1tqs+FFV4OuZRe3ZqdWB+LxRLmRweUzQw@mail.gmail.com/T/#u,berlianta,2026-06-14T16:01:30+00:00,245,94,2026-06-15T02:38:28+00:00
