id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at
hn:48866134,hackernews,"Einstein's relativity rules chemical bonds in heavy elements, new research shows",https://www.brown.edu/news/2026-07-09/chemical-bonds-relativity,hhs,2026-07-10T22:30:44+00:00,104,40,2026-07-11T02:21:43+00:00
hn:48861717,hackernews,QuadRF can spot drones and see WiFi through my wall,https://www.jeffgeerling.com/blog/2026/quadrf-can-spot-drones-and-see-wifi-through-my-wall/,speckx,2026-07-10T15:59:53+00:00,460,174,2026-07-11T02:21:43+00:00
hn:48865019,hackernews,"Apple sues OpenAI, accuses ex-employees of stealing trade secrets",https://9to5mac.com/2026/07/10/apple-sues-openai-trade-secret-theft/,stock_toaster,2026-07-10T20:47:09+00:00,563,269,2026-07-11T02:21:43+00:00
hn:48863490,hackernews,GPT-5.6 Sol Ultra produces proof of the Cycle Double Cover Conjecture [pdf],https://cdn.openai.com/pdf/04d1d1e4-bc75-476a-97cf-49055cd98d31/cdc_proof.pdf,scrlk,2026-07-10T18:29:19+00:00,358,289,2026-07-11T02:21:43+00:00
hn:48864252,hackernews,An update on residential proxies and the scraper situation,https://lwn.net/SubscriberLink/1080822/990a8a5e2d379085/,chmaynard,2026-07-10T19:38:34+00:00,92,81,2026-07-11T02:21:43+00:00
hn:48863064,hackernews,SpaceX wants to launch 100k more Starlink satellites for 100x the bandwidth,https://www.zdnet.com/home-and-office/networking/spacex-wants-to-launch-100000-more-starlink-satellites/,CrankyBear,2026-07-10T17:51:07+00:00,79,260,2026-07-11T02:21:44+00:00
hn:48863464,hackernews,New York City to to ban deceptive subscription practices,https://www.theguardian.com/us-news/2026/jul/10/new-york-city-deceptive-subscriptions-ban,randycupertino,2026-07-10T18:26:24+00:00,420,218,2026-07-11T02:21:44+00:00
hn:48862365,hackernews,The tech of 'Terminator 2' – an oral history (2017),https://vfxblog.com/2017/08/23/the-tech-of-terminator-2-an-oral-history/,markus_zhang,2026-07-10T16:48:41+00:00,168,67,2026-07-11T02:21:44+00:00
hn:48858121,hackernews,Good Tools Are Invisible,https://www.gingerbill.org/article/2026/07/10/good-tools-are-invisible/,theanonymousone,2026-07-10T10:32:41+00:00,364,171,2026-07-11T02:21:44+00:00
hn:48858737,hackernews,Late Bronze Age Collapse,https://acoup.blog/2026/01/30/collections-the-late-bronze-age-collapse-a-very-brief-introduction/,dmonay,2026-07-10T11:59:55+00:00,327,227,2026-07-11T02:21:44+00:00
hn:48848425,hackernews,AI 2040: Plan A,https://ai-2040.com/,kschaul,2026-07-09T16:21:44+00:00,155,152,2026-07-11T02:21:44+00:00
hn:48867264,hackernews,FreeCAD in the Browser,https://magik.net/freecad/,cui,2026-07-11T00:44:00+00:00,26,17,2026-07-11T02:21:45+00:00
hn:48861213,hackernews,Computation as a universal and fundamental concept,https://ergo.org/courses/computation-as-a-universal-and-fundamental-concept,simonpure,2026-07-10T15:23:42+00:00,88,73,2026-07-11T02:21:45+00:00
hn:48859673,hackernews,"After 7 years in production, Scarf has reluctantly moved away from Haskell",https://avi.press/posts/2026-07-10-after-7-years-in-production-scarf-has-reluctantly-moved-away-from-haskell.html,aviaviavi,2026-07-10T13:30:41+00:00,82,98,2026-07-11T02:21:45+00:00
hn:48863080,hackernews,War Atlas: An interactive cartography of every named war in human history,https://waratlas.org,NaOH,2026-07-10T17:52:48+00:00,118,58,2026-07-11T02:21:45+00:00
hn:48857230,hackernews,"In Emacs, everything looks like a service",http://yummymelon.com/devnull/in-emacs-everything-looks-like-a-service.html,kickingvegas,2026-07-10T08:21:10+00:00,235,100,2026-07-11T02:21:46+00:00
hn:48844046,hackernews,"Show HN: Wyrm – Solve algebra by touch, built on an open-source soundness engine",https://github.com/dicroce/wyrm_math,dicroce,2026-07-09T11:16:18+00:00,58,9,2026-07-11T02:21:46+00:00
hn:48861319,hackernews,A love letter to flashcards,https://lesleylai.info/en/flashcards/,surprisetalk,2026-07-10T15:30:44+00:00,128,81,2026-07-11T02:21:46+00:00
hn:48864969,hackernews,"GhostLock, a stack-UAF that has existed in ALL Linux distributions for 15 years",https://nebusec.ai/research/ionstack-part-2/,djfergus,2026-07-10T20:43:02+00:00,37,9,2026-07-11T02:21:47+00:00
hn:48862252,hackernews,Snails' teeth beats spider silk as nature's strongest material (2015),https://www.smithsonianmag.com/smart-news/spider-silk-loses-top-spot-natures-strongest-material-snails-teeth-180954346/,simonebrunozzi,2026-07-10T16:37:52+00:00,156,126,2026-07-11T02:21:47+00:00
