id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at
hn:48302745,hackernews,Can we have the day off?,https://mlsu.io/posts/day-off/,mlsu,2026-05-28T00:40:26+00:00,289,187,2026-05-28T01:59:11+00:00
hn:48299753,hackernews,YouTube to automatically label AI-generated videos,https://blog.youtube/news-and-events/improving-ai-labels-viewers-creators/,nopg,2026-05-27T20:00:51+00:00,544,324,2026-05-28T01:59:11+00:00
hn:48296794,hackernews,I think Anthropic and OpenAI have found product-market fit,https://simonwillison.net/2026/May/27/product-market-fit/,simonw,2026-05-27T16:39:13+00:00,656,801,2026-05-28T01:59:12+00:00
hn:48299220,hackernews,What Apple and Google are doing to push notifications,https://www.jacquescorbytuech.com/writing/what-apple-and-google-are-doing-your-push-notifications,iamacyborg,2026-05-27T19:24:10+00:00,179,183,2026-05-28T01:59:12+00:00
hn:48297645,hackernews,SimCity 3k in 4k (2025),https://www.thran.uk/writ/hdid/2025/12/simcity-3k-in-4k.html,speckx,2026-05-27T17:36:29+00:00,287,107,2026-05-28T01:59:12+00:00
hn:48275255,hackernews,A New Typst Template for Pandoc,https://imaginarytext.ca/posts/2025/typst-templates-for-pandoc/,ankitg12,2026-05-26T05:08:56+00:00,35,2,2026-05-28T01:59:12+00:00
hn:48299623,hackernews,Rust (and Slint) on a Jailbroken Kindle,https://sverre.me/blog/rust-on-kindle/,homarp,2026-05-27T19:51:47+00:00,105,11,2026-05-28T01:59:12+00:00
hn:48299638,hackernews,"I'm Getting into Mesh Networks (Meshtastic, MeshCore, and Reticulum)",https://www.jonaharagon.com/posts/im-getting-into-mesh-networks-meshtastic-meshcore-and-reticulum/,Panda_,2026-05-27T19:52:49+00:00,71,21,2026-05-28T01:59:12+00:00
hn:48296649,hackernews,DuckDuckGo search saw 28% more visits after Google said people love AI mode,https://www.pcgamer.com/hardware/duckduckgos-ai-free-search-saw-nearly-28-percent-more-visits-in-the-week-following-googles-insistence-that-people-love-ai-mode/,HelloUsername,2026-05-27T16:28:41+00:00,675,336,2026-05-28T01:59:13+00:00
hn:48302151,hackernews,FBI Arrests CIA Official with $40M in Gold Bars in His Home,https://www.nytimes.com/2026/05/27/us/politics/fbi-arrest-cia-official-gold-bars.html,cwwc,2026-05-27T23:23:29+00:00,80,39,2026-05-28T01:59:13+00:00
hn:48280356,hackernews,Interleaved Deltas,https://mmapped.blog/posts/51-interleaved-deltas,surprisetalk,2026-05-26T14:30:21+00:00,32,0,2026-05-28T01:59:13+00:00
hn:48299335,hackernews,On Labubu and the Hyperreal,https://2earth.github.io/website/20260525.html,2earth,2026-05-27T19:31:47+00:00,70,78,2026-05-28T01:59:13+00:00
hn:48291575,hackernews,Go: Support for Generic Methods,https://github.com/golang/go/issues/77273,f311a,2026-05-27T09:02:59+00:00,192,145,2026-05-28T01:59:13+00:00
hn:48293080,hackernews,"Incident with Pull Requests, Issues, Git Operations and API Requests",https://www.githubstatus.com/incidents/xy1tt3hs572m,maxnoe,2026-05-27T12:15:14+00:00,261,193,2026-05-28T01:59:14+00:00
hn:48296994,hackernews,Canada to order military plane fleet from Sweden in shift from US suppliers,https://www.theguardian.com/world/2026/may/27/canada-sweden-saab-globaleye-aircraft,tosh,2026-05-27T16:53:25+00:00,414,303,2026-05-28T01:59:14+00:00
hn:48295892,hackernews,Last.fm is now independent,https://support.last.fm/t/last-fm-is-now-independent/118591,twistslider,2026-05-27T15:36:09+00:00,630,177,2026-05-28T01:59:14+00:00
hn:48291947,hackernews,Mini Micro Fantasy Computer,https://miniscript.org/MiniMicro/index.html#about,nicoloren,2026-05-27T09:56:02+00:00,233,80,2026-05-28T01:59:14+00:00
hn:48297467,hackernews,"Gemini, Gophers, and Fingers. Oh My Alternative Internets Beyond HTTPS",https://brennan.day/gemini-gophers-and-fingers-oh-my-alternative-internets-beyond-https/,ChrisArchitect,2026-05-27T17:24:25+00:00,91,47,2026-05-28T01:59:15+00:00
hn:48296622,hackernews,"Stress disrupts hippocampal integration of overlapping events, memory inference",https://www.science.org/doi/10.1126/sciadv.aea5496?user_id=66c4bf745d78644b3aa57b08,gmays,2026-05-27T16:26:31+00:00,77,12,2026-05-28T01:59:15+00:00
hn:48295679,hackernews,Tech CEOs are apparently suffering from AI psychosis,https://techcrunch.com/2026/05/27/tech-ceos-are-apparently-suffering-from-ai-psychosis/,IAmGraydon,2026-05-27T15:20:47+00:00,573,289,2026-05-28T01:59:15+00:00
hn:48292941,hackernews,Private equity bought America's essential services,https://rubbishtalk.com/economy/how-private-equity-bought-americas-essential-services/,NoRagrets,2026-05-27T12:00:53+00:00,439,493,2026-05-28T01:59:16+00:00
hn:48291225,hackernews,All of human cooking compressed into 2 megabytes,https://arxiv.org/abs/2605.22391,josefchen,2026-05-27T08:14:40+00:00,363,149,2026-05-28T01:59:16+00:00
