id,source,title,url,author,posted_at,hn_score,hn_comments,fetched_at
hn:48709670,hackernews,GLM 5.2 beats Claude in our benchmarks,https://semgrep.dev/blog/2026/we-have-mythos-at-home-glm-52-beats-claude-in-our-cyber-benchmarks/,jms703,2026-06-28T17:50:47+00:00,485,239,2026-06-29T02:36:27+00:00
hn:48710092,hackernews,Historical memory prices 1960-2026,https://dam.stanford.edu/memory-prices.html,vga1,2026-06-28T18:32:53+00:00,174,71,2026-06-29T02:36:28+00:00
hn:48707763,hackernews,5k menus from the New York Public Library’s Buttolph Collection (1880-1920),https://pudding.cool/2026/06/menu-story/,xbryanx,2026-06-28T14:44:56+00:00,331,86,2026-06-29T02:36:28+00:00
hn:48708941,hackernews,I used Claude Code to get a second opinion on my MRI,https://antoine.fi/mri-analysis-using-claude-code-opus,engmarketer,2026-06-28T16:35:19+00:00,358,464,2026-06-29T02:36:28+00:00
hn:48712420,hackernews,Knowledge Distillation of Black-Box Large Language Models (2024),https://arxiv.org/abs/2401.07013,babelfish,2026-06-28T22:32:04+00:00,54,12,2026-06-29T02:36:28+00:00
hn:48713697,hackernews,"AI boom risks global financial crash, warn central bankers",https://www.telegraph.co.uk/business/2026/06/28/ai-boom-risks-global-financial-crash-central-bankers-warn/,b-man,2026-06-29T01:25:04+00:00,28,13,2026-06-29T02:36:29+00:00
hn:48710775,hackernews,TOP500 at ISC’26: We have a New Number 1 Supercomputer,https://chipsandcheese.com/p/top500-at-isc26-we-have-a-new-number,rbanffy,2026-06-28T19:38:00+00:00,77,37,2026-06-29T02:36:29+00:00
hn:48708182,hackernews,Show HN: Zanagrams,https://zanagrams.com/,pompomsheep,2026-06-28T15:26:14+00:00,186,53,2026-06-29T02:36:29+00:00
hn:48710232,hackernews,Librepods: AirPods liberated,https://github.com/librepods-org/librepods,rbanffy,2026-06-28T18:48:53+00:00,293,89,2026-06-29T02:36:29+00:00
hn:48708991,hackernews,Professor denounces mass AI fraud on an exam at Brown,https://english.elpais.com/education/2026-06-28/ai-fraud-at-brown-university-academic-integrity-is-at-risk.html,geox,2026-06-28T16:41:12+00:00,287,391,2026-06-29T02:36:29+00:00
hn:48709187,hackernews,Working around dragons with the Lemote Yeeloong laptop and OpenBSD,http://oldvcr.blogspot.com/2026/06/working-around-dragons-with-lemote.html,zdw,2026-06-28T16:58:59+00:00,94,21,2026-06-29T02:36:30+00:00
hn:48708859,hackernews,"Daisugi, the Japanese technique of growing trees out of other trees (2020)",https://www.openculture.com/2020/10/daisugi.html,MaysonL,2026-06-28T16:28:50+00:00,112,36,2026-06-29T02:36:30+00:00
hn:48708795,hackernews,"Tokenmaxxing is dead, long live tokenmaxxing",https://12gramsofcarbon.com/p/agentics-tech-things-tokenmaxxing,theahura,2026-06-28T16:24:10+00:00,115,142,2026-06-29T02:36:30+00:00
hn:48709186,hackernews,Show HN: DRM-Free Books,https://frequal.com/Perspectives/DrmFreeAuthors.html,TeaVMFan,2026-06-28T16:58:56+00:00,73,33,2026-06-29T02:36:30+00:00
hn:48712324,hackernews,Xonaly – Canada's Independent Search Engine,https://xonaly.com/,backlit4034,2026-06-28T22:20:56+00:00,59,38,2026-06-29T02:36:30+00:00
hn:48710827,hackernews,"Show HN: Bash4LLM+ – A lightweight, dependency-free Bash wrapper for LLM APIs",https://github.com/kamaludu/bash4llm/,kamaludu,2026-06-28T19:43:10+00:00,35,15,2026-06-29T02:36:31+00:00
hn:48710778,hackernews,Show HN: NanoEuler – GPT-2 scale model in pure C/CUDA from scratch,https://github.com/JustVugg/nanoeuler,vforno,2026-06-28T19:38:14+00:00,38,9,2026-06-29T02:36:31+00:00
hn:48706714,hackernews,A way to exclude sensitive files issue still open for OpenAI Codex,https://github.com/openai/codex/issues/2847,pikseladam,2026-06-28T12:27:33+00:00,179,120,2026-06-29T02:36:31+00:00
hn:48708700,hackernews,Examining circuit boards from the Space Shuttle's I/O Processor,https://www.righto.com/2026/06/space-shuttle-io-processor-boards.html,pwg,2026-06-28T16:16:07+00:00,86,20,2026-06-29T02:36:32+00:00
hn:48706560,hackernews,The KIDS Act would require age checks to get online,https://www.eff.org/deeplinks/2026/06/kids-act-would-require-age-checks-get-online,bilsbie,2026-06-28T11:56:16+00:00,322,279,2026-06-29T02:36:32+00:00
hn:48706814,hackernews,The curious case of the disappearing Polish S (2015),https://aresluna.org/the-curious-case-of-the-disappearing-polish-s/,colinprince,2026-06-28T12:44:24+00:00,209,70,2026-06-29T02:36:32+00:00
hn:48710325,hackernews,British Origami: the 1955 exhibition by Akira Yoshizawa (2005),https://www.britishorigami.org/cp-lister-list/the-1955-exhibition-by-akira-yoshizawa/,dang,2026-06-28T18:56:46+00:00,22,2,2026-06-29T02:36:32+00:00
hn:48711403,hackernews,POSIX Is Not a Shell,https://alganet.github.io/blog/2026-06-28-12-POSIX-Is-Not-A-Shell.html,gaigalas,2026-06-28T20:39:50+00:00,41,28,2026-06-29T02:36:32+00:00
hn:48706796,hackernews,The MUMPS 76 Primer – anniversary edition,https://github.com/rochus-keller/MUMPS/blob/main/docs/MUMPS_Primer.adoc,Rochus,2026-06-28T12:41:45+00:00,71,41,2026-06-29T02:36:32+00:00
hn:48706554,hackernews,More evidence is consistent with possible ancient life on Mars (2025),https://www.cbc.ca/radio/quirks/more-evidence-of-life-on-mars-but-still-no-life-1.7649645,pseudolus,2026-06-28T11:55:08+00:00,63,72,2026-06-29T02:36:33+00:00
